epoch;loss;val_loss
1;0.08307679742574692;0.09385183453559875
2;0.08127960562705994;0.09027032554149628
3;0.0794040635228157;0.09646043926477432
4;0.08009015768766403;0.10628167539834976
5;0.08003771305084229;0.09243393689393997
6;0.07829029113054276;0.0948338583111763
7;0.07795879244804382;0.08554377406835556
8;0.07716461271047592;0.08576662093400955
9;0.0760703980922699;0.08996669203042984
10;0.08044072240591049;0.08261869847774506
11;0.07430972903966904;0.09335818141698837
12;0.0758703276515007;0.10055537521839142
13;0.07702626287937164;0.09230008721351624
14;0.07590151578187943;0.1336854249238968
15;0.0744483470916748;0.08720109611749649
16;0.07312484830617905;0.08063211292028427
17;0.0716729462146759;0.07925894856452942
18;0.07011094689369202;0.08150427043437958
19;0.07076557725667953;0.07863643020391464
20;0.06922733038663864;0.08133982867002487
21;0.06958690285682678;0.07987189292907715
22;0.06822468340396881;0.0827656164765358
23;0.06912734359502792;0.08081316202878952
24;0.06819840520620346;0.07802478969097137
25;0.06766343116760254;0.07983750849962234
26;0.06935089081525803;0.11670369654893875
27;0.07008281350135803;0.08640240877866745
28;0.06574714183807373;0.08032640814781189
29;0.07252254337072372;0.09812992811203003
30;0.06860333681106567;0.07931875437498093
31;0.06635018438100815;0.0790213793516159
32;0.0663924291729927;0.07918386906385422
33;0.06656359881162643;0.08035488426685333
34;0.06822557002305984;0.08421292901039124
0;0.2089359313249588;0.17750893533229828
1;0.15392178297042847;0.17912696301937103
2;0.13993388414382935;0.19643273949623108
3;0.13805197179317474;0.14404751360416412
4;0.12668852508068085;0.1215507984161377
5;0.11711426824331284;0.11918658018112183
6;0.11801744252443314;0.12533938884735107
7;0.10925290733575821;0.13733860850334167
8;0.11295648664236069;0.10454276949167252
9;0.10886376351118088;0.14993076026439667
10;0.10865845531225204;0.11881628632545471
11;0.10891911387443542;0.18118081986904144
12;0.10977113246917725;0.11681577563285828
13;0.10086324065923691;0.09903809428215027
14;0.09845687448978424;0.11579089611768723
15;0.09704507142305374;0.08823025226593018
16;0.0948449894785881;0.09573095291852951
17;0.09415961802005768;0.1118834838271141
18;0.09528680890798569;0.10385485738515854
19;0.0932685062289238;0.1011689230799675
20;0.09628711640834808;0.13572442531585693
21;0.09163952618837357;0.10334809869527817
22;0.08943819999694824;0.08317505568265915
23;0.08800023794174194;0.09365034848451614
24;0.0869845300912857;0.08907892554998398
25;0.08779257535934448;0.09417199343442917
26;0.08583241701126099;0.08323387801647186
27;0.08654322475194931;0.08961950987577438
28;0.088069386780262;0.09311328083276749
29;0.08657632023096085;0.09420567005872726
30;0.08375901728868484;0.08003898710012436
31;0.08169614523649216;0.09571930021047592
32;0.08230262249708176;0.0939319059252739
33;0.08374923467636108;0.09922154247760773
34;0.08426198363304138;0.09656260162591934
35;0.08238985389471054;0.08351638168096542
36;0.08233778923749924;0.08211947232484818
37;0.0787624791264534;0.08708779513835907
38;0.07992682605981827;0.08746742457151413
39;0.07846184074878693;0.08814190328121185
40;0.07933492213487625;0.07907029986381531
41;0.07797427475452423;0.08641354739665985
42;0.07885505259037018;0.11552523821592331
43;0.0784875899553299;0.0881902202963829
44;0.07709828019142151;0.08329963684082031
45;0.07614968717098236;0.08401941508054733
46;0.08209604769945145;0.14309541881084442
47;0.07531096041202545;0.07726345956325531
48;0.07461140304803848;0.08173421770334244
49;0.07408314198255539;0.07912256568670273
50;0.07218296825885773;0.07975870370864868
51;0.07221005111932755;0.07799746096134186
52;0.07127087563276291;0.07712027430534363
53;0.07370147854089737;0.08613891899585724
54;0.07969196140766144;0.09310612827539444
55;0.07668330520391464;0.0857129767537117
56;0.07555866241455078;0.0871967002749443
57;0.07138007134199142;0.08049158751964569
58;0.07095290720462799;0.07487000524997711
59;0.07009691745042801;0.08168073743581772
60;0.07068298012018204;0.0854554995894432
61;0.06931360065937042;0.08185198903083801
62;0.06878695636987686;0.07773306220769882
63;0.07155505567789078;0.07773089408874512
64;0.06998253613710403;0.07965348660945892
65;0.0686500146985054;0.07800593227148056
66;0.06921391934156418;0.08739078789949417
67;0.06944938004016876;0.08124469965696335
68;0.07164192944765091;0.07851823419332504
0;0.18383927643299103;0.3383362889289856
1;0.13824200630187988;0.22854968905448914
2;0.12218964844942093;0.18315933644771576
3;0.11440075933933258;0.14781776070594788
4;0.11198987066745758;0.17346256971359253
5;0.10587621480226517;0.11967761814594269
6;0.10582567751407623;0.12674498558044434
7;0.10157202184200287;0.14628687500953674
8;0.09901592135429382;0.11530397087335587
9;0.10029791295528412;0.1081380844116211
10;0.0976916030049324;0.12243910878896713
11;0.09556728601455688;0.11214141547679901
12;0.09524041414260864;0.11368373036384583
13;0.0920293927192688;0.11033821851015091
14;0.09007918834686279;0.10663037747144699
15;0.08995536714792252;0.10287483781576157
16;0.08836692571640015;0.10280365496873856
17;0.08830355107784271;0.0994984433054924
18;0.08421093225479126;0.12322305142879486
19;0.09029174596071243;0.10834850370883942
20;0.08408708870410919;0.10114418715238571
21;0.0836145281791687;0.10678286850452423
22;0.08332835137844086;0.11086840182542801
23;0.08434861153364182;0.11652307212352753
24;0.08657803386449814;0.1161007285118103
25;0.0817965492606163;0.11287996917963028
26;0.08324110507965088;0.11420103907585144
27;0.07804674655199051;0.10876799374818802
0;0.09401323646306992;2.065013885498047
1;0.08753885328769684;0.5173318386077881
2;0.08473999053239822;0.2563198506832123
3;0.08457131683826447;0.11120660603046417
4;0.08063951134681702;0.10318750143051147
5;0.08133279532194138;0.10634392499923706
6;0.0820898488163948;0.11534205824136734
7;0.07907634973526001;0.09818591177463531
8;0.07803094387054443;0.10565982758998871
9;0.07725558429956436;0.10387066006660461
10;0.07569161057472229;0.1048792377114296
11;0.07751218229532242;0.11746551096439362
12;0.07364855706691742;0.10383382439613342
13;0.07286608964204788;0.11202503740787506
14;0.07287678867578506;0.11740231513977051
15;0.07241153717041016;0.11080001294612885
16;0.07209301739931107;0.11272018402814865
17;0.07023119926452637;0.11771554499864578
0;0.2001393884420395;0.20100583136081696
1;0.15787941217422485;0.16838882863521576
2;0.14545051753520966;0.148403137922287
3;0.14075985550880432;0.14053300023078918
4;0.13674362003803253;0.13366703689098358
5;0.12495072185993195;0.13363100588321686
6;0.12226894497871399;0.11433281004428864
7;0.12031178921461105;0.1448313295841217
8;0.11958508938550949;0.14125485718250275
9;0.11416082084178925;0.11544337123632431
10;0.1107630655169487;0.11074968427419662
11;0.10932330787181854;0.1784999668598175
12;0.11007033288478851;0.15050289034843445
13;0.10538680106401443;0.1496272087097168
14;0.11206857860088348;0.10902588814496994
15;0.1022002324461937;0.10026102513074875
16;0.09857437759637833;0.10706067085266113
17;0.09958681464195251;0.1029999777674675
18;0.0952296331524849;0.10770608484745026
19;0.0966838002204895;0.1182127520442009
20;0.09515975415706635;0.09984397143125534
21;0.0978163555264473;0.10421627014875412
22;0.0942755937576294;0.09551490098237991
23;0.09669850021600723;0.10403882712125778
24;0.09364081174135208;0.12100967764854431
25;0.0927167758345604;0.09337005019187927
26;0.0919715091586113;0.0982508733868599
27;0.08774174749851227;0.09294106066226959
28;0.08927782624959946;0.11113342642784119
29;0.08922268450260162;0.12039268761873245
30;0.08998928964138031;0.09798316657543182
31;0.08984081447124481;0.0877198725938797
32;0.08749331533908844;0.10462860763072968
33;0.084049753844738;0.0813845619559288
34;0.08576405793428421;0.08990819752216339
35;0.09393429756164551;0.0946299284696579
36;0.08730561286211014;0.09013468772172928
37;0.08495337516069412;0.08702266216278076
38;0.08223112672567368;0.08550765365362167
39;0.08260244876146317;0.08501090109348297
40;0.08315467834472656;0.10830336064100266
41;0.08280632644891739;0.09257890284061432
42;0.07951061427593231;0.08179971575737
43;0.0780467763543129;0.08041802793741226
44;0.08707393705844879;0.10838917642831802
45;0.09055721759796143;0.08816086500883102
46;0.0816536396741867;0.09097270667552948
47;0.07906416803598404;0.07862833142280579
48;0.07690595835447311;0.07883477956056595
49;0.0776854082942009;0.09464365988969803
50;0.0796932727098465;0.07748020440340042
51;0.07675816118717194;0.08344186842441559
52;0.07880420237779617;0.08525540679693222
53;0.07681497931480408;0.12593381106853485
54;0.07763875275850296;0.08939702808856964
55;0.07627657055854797;0.08378759771585464
56;0.07499976456165314;0.08307011425495148
57;0.0745464339852333;0.09726791828870773
58;0.07649962604045868;0.08098787069320679
59;0.07422633469104767;0.08856688439846039
60;0.07314763218164444;0.08374378830194473
0;0.17092129588127136;0.19202466309070587
0;0.17871272563934326;2.1671669483184814
1;0.15258343517780304;0.2411734163761139
2;0.14775465428829193;11.554437637329102
3;0.1447666585445404;0.13815703988075256
4;0.13700804114341736;0.1374790072441101
5;0.1322249323129654;0.15415874123573303
6;0.1275429129600525;0.1505972445011139
7;0.1250564455986023;0.14553655683994293
8;0.11987198889255524;0.15975084900856018
9;0.11738541722297668;0.12521864473819733
10;0.11450014263391495;0.1376417875289917
11;0.11158549785614014;0.14233162999153137
12;0.10852637141942978;0.1325516402721405
13;0.10592258721590042;0.12642218172550201
14;0.10808012634515762;0.142767071723938
15;0.10627225786447525;0.13868413865566254
16;0.10365109890699387;0.11857892572879791
17;0.10274703800678253;0.13077707588672638
18;0.09993898868560791;0.13623876869678497
19;0.09822976589202881;0.16596904397010803
20;0.09924254566431046;0.17771746218204498
21;0.09717275202274323;0.12575188279151917
22;0.09564666450023651;0.1236061081290245
23;0.09474737197160721;0.14416036009788513
24;0.0929829478263855;0.16550208628177643
25;0.09090188145637512;0.12157821655273438
26;0.09148747473955154;0.12327072024345398
0;0.19958780705928802;0.32983365654945374
1;0.14360485970973969;0.2389979362487793
2;0.13438668847084045;0.1779819279909134
3;0.12446536868810654;0.16072975099086761
4;0.11468151956796646;0.1466589868068695
5;0.10785232484340668;0.1241554543375969
6;0.10684643685817719;0.1158597394824028
7;0.10702409595251083;0.12654349207878113
8;0.10470327734947205;0.1086268350481987
9;0.10257799923419952;0.12094079703092575
10;0.10012687742710114;0.16619814932346344
11;0.09883422404527664;0.23032264411449432
12;0.10101917386054993;0.10476653277873993
13;0.09617359191179276;0.13526374101638794
14;0.0953153520822525;0.11296755820512772
0;390.04608154296875;4742.38037109375
1;111388.78125;1463360.25
2;3455026.0;9771708.0
3;33993200.0;131610848.0
4;195022720.0;204839472.0
5;992448320.0;155794656.0
6;3848456960.0;7685839360.0
7;7795780608.0;7592099328.0
8;20717862912.0;70646595584.0
9;44274765824.0;71462174720.0
10;134739386368.0;153287802880.0
0;0.5281730890274048;0.5774179100990295
1;0.5036348104476929;0.5616082549095154
2;0.5205712914466858;0.5757918357849121
3;0.535862147808075;0.5101867914199829
4;0.5335183143615723;0.5445976853370667
5;0.5432474613189697;0.5394887924194336
6;0.5275614261627197;0.5361940264701843
7;0.5297964215278625;0.5262795090675354
8;0.5056557655334473;0.5213240385055542
9;0.5390629172325134;0.5871471762657166
10;0.5154499411582947;0.6071913242340088
11;0.5379437208175659;0.47461211681365967
12;0.5403713583946228;0.4774421155452728
13;0.532240092754364;0.5058068037033081
14;0.5549532175064087;0.4638194441795349
15;0.5668361783027649;0.4362858235836029
16;0.6564849615097046;0.7302758097648621
17;0.6585336327552795;0.6553699374198914
18;0.6488769054412842;0.6455588936805725
19;0.6301689743995667;0.5635015368461609
20;0.6260890364646912;0.5465012192726135
21;0.610622227191925;0.5620680451393127
22;0.6070101857185364;0.5151633024215698
23;0.6035061478614807;0.9325609803199768
24;0.5917157530784607;0.49462464451789856
25;0.5848674178123474;0.46787795424461365
0;1087.089111328125;11164.1435546875
1;312340.59375;3607063.5
2;10758767.0;65591876.0
3;110049784.0;37641312.0
4;620461312.0;1707102464.0
5;2955174656.0;3891513344.0
6;10103507968.0;29403160576.0
7;33227425792.0;32700647424.0
8;51370037248.0;5318137856.0
9;126492680192.0;180210581504.0
10;276047233024.0;48594198528.0
0;0.24723036587238312;0.41217780113220215
1;0.19080185890197754;0.3236406743526459
2;0.16679498553276062;0.27031365036964417
3;0.1583339273929596;0.22751565277576447
4;0.1466628611087799;0.30477142333984375
5;0.1442859023809433;0.18118304014205933
6;0.14119794964790344;0.16981101036071777
7;0.13826212286949158;0.1728552132844925
8;0.13111966848373413;0.170660138130188
9;0.13398738205432892;0.20720605552196503
10;0.13998156785964966;0.19985105097293854
11;0.1308474987745285;0.15254679322242737
12;0.12891151010990143;0.15402749180793762
13;0.1251288652420044;0.15159057080745697
14;0.1225738674402237;0.1334259808063507
15;0.12257981300354004;0.15357622504234314
16;0.11917201429605484;0.14218531548976898
17;0.11799190193414688;0.1291615068912506
18;0.12098270654678345;0.13589419424533844
19;0.12042751908302307;0.1383143961429596
20;0.1169571503996849;0.14615340530872345
21;0.11613966524600983;0.13557752966880798
22;0.11244843155145645;0.13358381390571594
23;0.1150442510843277;0.14204281568527222
24;0.11157023161649704;0.12725374102592468
25;0.10877294838428497;0.1311808079481125
26;0.10836669057607651;0.12575607001781464
27;0.1039680689573288;0.1286856234073639
28;0.10432851314544678;0.12563054263591766
29;0.11036792397499084;0.12546144425868988
30;0.10102886706590652;0.12371973693370819
31;0.10473670065402985;0.12313863635063171
32;0.10519030690193176;0.1409960687160492
33;0.10374549776315689;0.12789084017276764
34;0.09858694672584534;0.18484045565128326
35;0.09982674568891525;0.12134037166833878
36;0.09828433394432068;0.11430612206459045
37;0.09605284035205841;0.1236133947968483
38;0.09764687716960907;0.13247282803058624
39;0.09862373024225235;0.12822560966014862
40;0.09238530695438385;0.11805379390716553
41;0.0916857197880745;0.13945329189300537
42;0.09451906383037567;0.13969138264656067
43;0.09382805973291397;0.14646819233894348
44;0.08903584629297256;0.12918497622013092
45;0.09013525396585464;0.1421656757593155
46;0.08586039394140244;0.1543046534061432
0;0.2731797993183136;0.2681439220905304
1;0.21479541063308716;0.2526511251926422
2;0.20209982991218567;0.21511240303516388
3;0.19264890253543854;0.21272866427898407
4;0.1823965609073639;0.18272465467453003
5;0.1759292334318161;0.2751484513282776
6;0.1722935289144516;0.1741868108510971
7;0.16552318632602692;0.1901230663061142
8;0.1623269021511078;0.17304019629955292
9;0.15475185215473175;0.27280741930007935
10;0.15850625932216644;0.37291833758354187
11;0.14871910214424133;0.2575184106826782
12;0.1680438369512558;0.18622490763664246
13;0.15546491742134094;0.3484654724597931
14;0.14796535670757294;0.18299725651741028
15;0.15628395974636078;0.19881901144981384
16;0.1420280635356903;0.25697195529937744
17;0.1421978622674942;0.18196891248226166
18;0.1446787267923355;0.37288716435432434
0;0.542188823223114;0.6389162540435791
1;0.4751545190811157;0.6034606099128723
2;0.4604147970676422;0.5928726196289062
3;0.4860082268714905;2.358785629272461
4;0.4880410134792328;0.5321970582008362
5;0.4736960530281067;0.5228031873703003
6;0.5048548579216003;0.539269745349884
7;0.49314865469932556;0.5452582240104675
8;0.5042516589164734;0.5478697419166565
9;0.5316173434257507;3.1181983947753906
10;0.5205017924308777;0.5618758201599121
11;0.5148469805717468;0.5415311455726624
12;0.5043026208877563;0.5307605862617493
13;0.5009225606918335;0.4917682409286499
14;0.5048823952674866;0.545670211315155
15;0.504507839679718;0.5834078788757324
16;0.5483872890472412;0.6428324580192566
17;0.5582026243209839;0.5965452194213867
18;0.540489912033081;0.6008707880973816
19;0.5200304985046387;0.6275047063827515
20;0.5287835001945496;0.6418803930282593
21;0.5286582708358765;0.6402669548988342
22;0.5286663174629211;0.6222645044326782
23;0.5323047637939453;0.652414858341217
0;3.4345734119415283;48.67427062988281
1;334.27960205078125;549.502685546875
2;11930.5888671875;127407.8125
3;84302.3828125;369476.8125
4;409155.84375;1161597.375
5;1306412.875;2268497.75
6;7960500.5;12665486.0
7;17213792.0;58162580.0
8;37155256.0;80245440.0
9;62708212.0;178167824.0
10;203440112.0;243190608.0
0;0.24728606641292572;0.49729761481285095
1;0.15307176113128662;0.3812639117240906
2;0.14180539548397064;0.30539268255233765
3;0.13466426730155945;0.25564640760421753
4;0.13133245706558228;0.23250842094421387
5;0.12239592522382736;0.20582295954227448
6;0.11843916028738022;0.19820906221866608
7;0.11533470451831818;0.1904762238264084
8;0.11195377260446548;0.1672067642211914
9;0.11409410834312439;0.18359379470348358
10;0.11283259093761444;0.1716729700565338
11;0.10405396670103073;0.1538371592760086
12;0.09709620475769043;0.1363477110862732
13;0.10291330516338348;0.152954563498497
14;0.09921833872795105;0.1627320796251297
15;0.10153231769800186;0.13691404461860657
16;0.09784068912267685;0.21543678641319275
17;0.0999983474612236;0.14066770672798157
18;0.09275171905755997;0.12960754334926605
19;0.09394757449626923;0.13424061238765717
20;0.09341944754123688;0.1222546398639679
21;0.08968955278396606;0.10902615636587143
22;0.08633596450090408;0.1291113793849945
23;0.08792675286531448;0.11793377995491028
24;0.09101483970880508;0.16043829917907715
25;0.0860833153128624;0.1494203805923462
26;0.08880884200334549;0.5019654035568237
27;0.0874326229095459;0.16777284443378448
28;0.08338043093681335;0.12920035421848297
29;0.08138598501682281;0.12035107612609863
30;0.0808236375451088;0.124483123421669
31;0.07909569144248962;0.141898512840271
0;0.2697749435901642;0.2610684633255005
1;0.16976603865623474;0.23123100399971008
2;0.15731826424598694;0.21204522252082825
3;0.15152469277381897;0.1897578239440918
4;0.14028730988502502;0.174254909157753
5;0.1426825076341629;0.1730491816997528
6;0.1446375697851181;0.1633126139640808
7;0.1404736191034317;0.15523888170719147
8;0.13666212558746338;0.18183130025863647
9;0.13416726887226105;0.1557685285806656
10;0.1297767013311386;0.17247016727924347
11;0.13238470256328583;0.15339602530002594
12;0.12855492532253265;0.14763794839382172
13;0.12288782745599747;0.15517182648181915
14;0.12799476087093353;0.16469722986221313
15;0.12541449069976807;0.15494507551193237
16;0.12190226465463638;0.1467721313238144
17;0.11783010512590408;0.16719089448451996
18;0.1280967891216278;0.2185276746749878
19;0.11706452071666718;0.18332286179065704
20;0.11860296130180359;0.168326735496521
21;0.11624379456043243;0.14786618947982788
22;0.1135122999548912;0.14472554624080658
23;0.11318830400705338;0.15524627268314362
